officeCode,schoolCode,schoolName
Q10,8490273,목포중앙고등학교
Q10,8501007,목포중앙여자중학교
Q10,8501121,목포중앙여자중학교부설방송통신중학교
Q10,8501022,목포중앙초등학교
Q10,8501005,목포청호중학교
Q10,8501042,목포청호초등학교
Q10,8501009,목포하당중학교
Q10,8501039,목포하당초등학교
Q10,8501043,목포한빛초등학교
Q10,8501008,목포항도여자중학교
Q10,8501048,목포항도초등학교
Q10,8490086,목포혜인여자고등학교
Q10,8501018,목포혜인여자중학교
Q10,8490087,목포홍일고등학교
Q10,8501013,목포홍일중학교
Q10,8661024,몽탄초등학교
Q10,8681026,묘량중앙초등학교
Q10,8511024,무선중학교
Q10,8511055,무선초등학교
Q10,8490223,무안고등학교
Q10,8661008,무안몽탄중학교
Q10,8661005,무안북중학교
Q10,8661004,무안중학교
Q10,8661007,무안청계중학교
Q10,8661013,무안초등학교
Q10,8661062,무안행복중학교
Q10,8661061,무안행복초등학교
Q10,8661006,무안현경중학교
Q10,8561018,무정초등학교
Q10,8601030,문덕초등학교
Q10,8581011,문척초등학교
Q10,8490088,문태고등학교
Q10,8501012,문태중학교
Q10,8531032,문평초등학교
Q10,8490288,문향고등학교
Q10,8601025,미력초등학교
Q10,8651030,미암초등학교
Q10,8531027,반남초등학교
Q10,8681021,백수서초등학교
Q10,8681019,백수초등학교
Q10,8591030,백양초등학교
Q10,8490213,백제고등학교
Q10,8511081,백초초등학교
Q10,8490089,벌교고등학교
Q10,8490413,벌교상업고등학교
Q10,8490090,벌교여자고등학교
Q10,8601008,벌교여자중학교
Q10,8601022,벌교중앙초등학교
Q10,8601007,벌교중학교
Q10,8601019,벌교초등학교
Q10,8601021,벌교초등학교장도분교장
Q10,8490272,법성고등학교
Q10,8681011,법성중학교
Q10,8681033,법성포초등학교
Q10,8681034,법성포초등학교안마분교장
Q10,8521062,별량초등학교
Q10,8490429,병영상업고등학교
Q10,8631007,병영중학교
Q10,8631019,병영초등학교
Q10,8701041,보길동초등학교
Q10,8701040,보길초등학교
Q10,8490047,보성고등학교
Q10,8601018,보성남초등학교
Q10,8601010,보성복내중학교
Q10,8601006,보성여자중학교
Q10,8601005,보성중학교
Q10,8601017,보성초등학교
Q10,8601011,보성회천중학교
Q10,8601029,복내초등학교
Q10,8551023,봉강초등학교
Q10,8511079,봉덕초등학교
Q10,8591011,봉래중학교
Q10,8591028,봉래초등학교
Q10,8561014,봉산초등학교
Q10,8490048,봉황고등학교
Q10,8531040,봉황초등학교
Q10,8621027,부산초등학교
Q10,8490049,부영여자고등학교
Q10,8691023,북이초등학교
Q10,8691024,북일초등학교
Q10,8641030,북일초등학교
Q10,8641006,북평중학교
Q10,8641029,북평초등학교
Q10,8691017,분향초등학교
Q10,8681027,불갑초등학교
Q10,8721028,비금동초등학교
Q10,8721008,비금중학교
Q10,8721027,비금초등학교
Q10,8531070,빛가람중학교
Q10,8531069,빛가람초등학교
Q10,8531072,빛누리초등학교
Q10,8691020,사창초등학교
Q10,8611028,사평초등학교
Q10,8641038,산이서초등학교
Q10,8641010,산이중학교
Q10,8641037,산이초등학교
Q10,8531036,산포초등학교
Q10,8490576,삼계부사관고등학교
Q10,8691006,삼계중학교
Q10,8601015,삼광중학교
Q10,8571008,삼기초등학교
Q10,8641018,삼산초등학교
Q10,8691019,삼서초등학교
Q10,8661022,삼향동초등학교
Q10,8661023,삼향북초등학교
Q10,8661021,삼향초등학교
