officeCode,schoolCode,schoolName
P10,8321085,전주생명과학고등학교
P10,8332215,전주서곡중학교
P10,8332166,전주서곡초등학교
P10,8332167,전주서문초등학교
P10,8332216,전주서신중학교
P10,8332168,전주서신초등학교
P10,8332169,전주서원초등학교
P10,8332170,전주서일초등학교
P10,8332217,전주서중학교
P10,8332171,전주서천초등학교
P10,8321222,전주선화학교
P10,8321100,전주성심여자고등학교
P10,8332231,전주성심여자중학교
P10,8321082,전주솔내고등학교
P10,8332200,전주솔빛중학교
P10,8332134,전주송북초등학교
P10,8332135,전주송원초등학교
P10,8332136,전주송천초등학교
P10,8332137,전주신동초등학교
P10,8332172,전주신성초등학교
P10,8332218,전주신일중학교
P10,8321101,전주신흥고등학교
P10,8332232,전주신흥중학교
P10,8332201,전주아중중학교
P10,8332138,전주아중초등학교
P10,8332219,전주양지중학교
P10,8332173,전주양지초등학교
P10,8332202,전주양현중학교
P10,8332139,전주양현초등학교
P10,8332174,전주여울초등학교
P10,8321081,전주여자고등학교
P10,8321211,전주여자고등학교부설방송통신고등학교
P10,8321102,전주영생고등학교
P10,8321174,전주예술고등학교
P10,8392085,전주예술중학교
P10,8332203,전주오송중학교
P10,8332140,전주오송초등학교
P10,8332204,전주온고을중학교
P10,8332205,전주온빛중학교
P10,8332141,전주온빛초등학교
P10,8332175,전주완산서초등학교
P10,8332176,전주완산초등학교
P10,8332142,전주용덕초등학교
P10,8332206,전주용소중학교
P10,8332143,전주용소초등학교
P10,8332177,전주용와초등학교
P10,8332242,전주용흥중학교
P10,8332178,전주용흥초등학교
P10,8332221,전주우림중학교
P10,8332179,전주우림초등학교
P10,8332207,전주우아중학교
P10,8332222,전주우전중학교
P10,8332180,전주우전초등학교
P10,8332144,전주원동초등학교
P10,8321221,전주유화학교
P10,8321223,전주은화학교
P10,8332145,전주인봉초등학교
P10,8332146,전주인후초등학교
P10,8332147,전주자연초등학교
P10,8332148,전주장동초등학교
P10,8332149,전주전라초등학교
P10,8332150,전주전일초등학교
P10,8321086,전주제일고등학교
P10,8332151,전주조촌초등학교
P10,8332181,전주중산초등학교
P10,8321103,전주중앙여자고등학교
P10,8332208,전주중앙중학교
P10,8332182,전주중앙초등학교
P10,8332183,전주중인초등학교
P10,8332209,전주중학교
P10,8332184,전주지곡초등학교
P10,8332152,전주진북초등학교
P10,8332185,전주초등학교
P10,8332153,전주초포초등학교
P10,8332154,전주팔복초등학교
P10,8332223,전주평화중학교
P10,8332186,전주평화초등학교
P10,8332224,전주풍남중학교
P10,8332187,전주풍남초등학교
P10,8332155,전주하가초등학교
P10,8332188,전주한들초등학교
P10,8321104,전주한일고등학교
P10,8321105,전주해성고등학교
P10,8332234,전주해성중학교
P10,8332210,전주호성중학교
P10,8332189,전주홍산초등학교
P10,8332190,전주화산초등학교
P10,8332211,전주화정중학교
P10,8332156,전주화정초등학교
P10,8332191,전주효림초등학교
P10,8332235,전주효문중학교
P10,8332192,전주효문초등학교
P10,8332193,전주효자초등학교
P10,8332225,전주효정중학교
P10,8332194,전주효천초등학교
P10,8362072,정남초등학교
P10,8362084,정산중학교
P10,8362088,정우중학교
P10,8362073,정우초등학교
P10,8321136,정읍고등학교
P10,8362049,정읍남초등학교
P10,8362050,정읍동초등학교
P10,8362051,정읍북초등학교
P10,8362052,정읍서초등학교
