officeCode,schoolCode,schoolName
S10,9171025,설천중학교
S10,9171012,설천초등학교
S10,9171014,성명초등학교
S10,9141031,성산중학교
S10,9151016,성산초등학교
S10,9022058,성주초등학교
S10,9010101,성지여자고등학교
S10,9022147,성지여자중학교
S10,9111048,성포중학교
S10,9022059,성호초등학교
S10,9010102,세종고등학교
S10,9101041,세종중학교
S10,9161056,소가야중학교
S10,9022060,소답초등학교
S10,9151017,소토초등학교
S10,9111019,송정초등학교
S10,9101020,송진초등학교
S10,9051029,수곡초등학교
S10,9091210,수남중학교
S10,9091038,수남초등학교
S10,9201020,수동중학교
S10,9201011,수동초등학교
S10,9101021,수산초등학교
S10,9081024,수양초등학교
S10,9111049,수월중학교
S10,9111020,수월초등학교
S10,9051030,수정초등학교
S10,9111021,숭덕초등학교
S10,9101022,숭진초등학교
S10,9151018,신기초등학교
S10,9010056,신등고등학교
S10,9191025,신등중학교
S10,9022061,신등초등학교
S10,9151019,신명초등학교
S10,       ,신문초등학교
S10,9010223,신반정보고등학교
S10,9121018,신반중학교
S10,9022062,신방초등학교
S10,9191015,신안초등학교
S10,9051031,신안초등학교
S10,9151020,신양초등학교
S10,9091078,신어중학교
S10,9091039,신어초등학교
S10,9211012,신원초등학교
S10,9022148,신월중학교
S10,9151041,신주중학교
S10,9151123,신주초등학교
S10,9051032,신진초등학교
S10,9141032,신창여자중학교
S10,9191016,신천초등학교
S10,9111050,신현중학교
S10,9111023,신현초등학교
S10,9181012,쌍계초등학교
S10,9221015,쌍백초등학교
S10,9221016,쌍책초등학교
S10,9131012,아라초등학교
S10,9010350,아림고등학교
S10,9211013,아림초등학교
S10,9111024,아주초등학교
S10,9181025,악양중학교
S10,9181013,악양초등학교
S10,9022063,안계초등학교
S10,9022149,안골포중학교
S10,9022064,안골포초등학교
S10,9022150,안남중학교
S10,9022065,안남초등학교
S10,9091041,안명초등학교
S10,9022151,안민중학교
S10,9022066,안민초등학교
S10,9010233,안의고등학교
S10,9201023,안의중학교
S10,9201012,안의초등학교
S10,9022067,안청초등학교
S10,9010057,야로고등학교
S10,9221027,야로중학교
S10,9221017,야로초등학교
S10,9022152,양곡중학교
S10,9022068,양곡초등학교
S10,9022153,양덕여자중학교
S10,9022154,양덕중학교
S10,9022069,양덕초등학교
S10,9010058,양산고등학교
S10,9010283,양산남부고등학교
S10,9010300,양산여자고등학교
S10,9151051,양산여자중학교
S10,       ,양산인공지능고등학교
S10,9010299,양산제일고등학교
S10,9151042,양산중앙중학교
S10,9151043,양산중학교
S10,9151021,양산초등학교
S10,9010434,양산희망학교
S10,9151044,양주중학교
S10,9151022,양주초등학교
S10,9111025,양지초등학교
S10,9151023,어곡초등학교
S10,9091042,어방초등학교
S10,9010432,연초고등학교
S10,9111051,연초중학교
S10,9111026,연초초등학교
S10,9010060,영산고등학교
S10,9141026,영산중학교
S10,9141018,영산초등학교
S10,9161016,영오초등학교
S10,9161058,영오초등학교영현분교장
S10,9091079,영운중학교
S10,9091043,영운초등학교
S10,9221018,영전초등학교
S10,9161030,영천중학교
S10,9151024,영천초등학교
S10,9131013,예곡초등학교
S10,9101023,예림초등학교
S10,9051033,예하초등학교
S10,9111027,오량초등학교
S10,9151025,오봉초등학교
S10,9191017,오부초등학교
S10,9111028,오비초등학교
S10,9010061,옥종고등학교
S10,9181027,옥종중학교
S10,9181015,옥종초등학교
S10,9111052,옥포성지중학교
S10,9111053,옥포중학교
S10,9111029,옥포초등학교
S10,9022070,온천초등학교
S10,9022071,완월초등학교
S10,9111030,외간초등학교
S10,9022072,외동초등학교
S10,9131014,외암초등학교
S10,9111058,외포중학교
S10,9111031,외포초등학교
S10,9071041,욕지중학교
S10,9071093,욕지초등학교
S10,9071094,욕지초등학교연화분교장
S10,9010106,용남고등학교
S10,9081040,용남중학교
S10,9022073,용남초등학교
S10,9071019,용남초등학교
S10,9121011,용덕초등학교
S10,9022074,용마초등학교
S10,9091044,용산초등학교
S10,9081026,용산초등학교
S10,9151026,용연초등학교
S10,9022155,용원중학교
S10,9022075,용원초등학교
S10,9221019,용주초등학교
S10,9022076,용지초등학교
S10,9081027,용현초등학교
S10,9022077,용호초등학교
S10,9022078,우산초등학교
S10,9091045,우암초등학교
S10,9022079,우암초등학교
S10,9022156,웅남중학교
S10,9022080,웅남초등학교
S10,9022157,웅동중학교
S10,9022081,웅동초등학교
S10,9010221,웅상고등학교
S10,9151045,웅상여자중학교
S10,9151046,웅상중학교
S10,9151027,웅상초등학교
S10,9211027,웅양중학교
S10,9211014,웅양초등학교
S10,9010464,웅천고등학교
S10,9022485,웅천중학교
S10,9022082,웅천초등학교
S10,9151047,원동중학교
S10,9151028,원동초등학교
S10,9151029,원동초등학교이천분교장
S10,9071024,원평초등학교
S10,9091080,월산중학교
S10,9091061,월산초등학교
S10,9022085,월성초등학교
S10,9022086,월영초등학교
S10,9211015,월천초등학교
S10,9131015,월촌초등학교
S10,9022087,월포초등학교
S10,9201013,위림초등학교
S10,9201014,위성초등학교
S10,9211016,위천초등학교
S10,9121012,유곡초등학교
S10,9201015,유림초등학교
S10,9022088,유목초등학교
S10,9141019,유어초등학교
S10,9071026,유영초등학교
S10,9131016,유원초등학교
S10,9161018,율천초등학교
S10,9091081,율하중학교
S10,9091046,율하초등학교
S10,9051161,은하수초등학교
S10,9010222,의령고등학교
S10,9010108,의령여자고등학교
S10,9121020,의령여자중학교
S10,9010691,의령은광학교
S10,9121019,의령중학교
S10,9121013,의령초등학교
S10,9022479,의창초등학교
S10,9171027,이동중학교
S10,9171015,이동초등학교
S10,9051036,이반성초등학교
S10,9141020,이방초등학교
S10,9141064,이방초등학교장천분교장
S10,9091047,이북초등학교
S10,9091048,이작초등학교
S10,9071027,인평초등학교
S10,9022089,일동초등학교
S10,9111032,일운초등학교
S10,9091082,임호중학교
S10,9091049,임호초등학교
S10,9022090,자여초등학교
S10,9022091,자은초등학교
S10,9141021,장마초등학교
S10,9111145,장목예술중학교
S10,9111033,장목초등학교
S10,9022092,장복초등학교
S10,9111034,장승포초등학교
S10,9010260,장유고등학교
S10,9091089,장유중학교
S10,9091050,장유초등학교
S10,9051037,장재초등학교
S10,9022093,장천초등학교
S10,9111035,장평초등학교
S10,9181016,적량초등학교
S10,9221020,적중초등학교
S10,9022094,전안초등학교
S10,9121021,정곡중학교
S10,9121014,정곡초등학교
S10,9081028,정동초등학교
S10,9051038,정촌초등학교
S10,9111036,제산초등학교
S10,9071088,제석초등학교
S10,9022095,제황초등학교
S10,9151030,좌삼초등학교
S10,9211017,주상초등학교
S10,9091052,주석초등학교
S10,9051039,주약초등학교
S10,9091053,주촌초등학교
S10,9071028,죽림초등학교
S10,9111037,중곡초등학교
S10,9022096,중동초등학교
S10,9022097,중리초등학교
S10,9151031,중부초등학교
S10,9131017,중앙초등학교
S10,9010699,증산고등학교
S10,       ,증산중학교
S10,9151124,증산초등학교
S10,9201016,지곡초등학교
S10,9010298,지리산고등학교
S10,9111054,지세포중학교
S10,9051057,지수중학교
S10,9051041,지수초등학교
S10,9121022,지정중학교
S10,9121015,지정초등학교
S10,9171016,지족초등학교
S10,9010231,진교고등학교
S10,9181029,진교중학교
S10,9181017,진교초등학교
S10,9071029,진남초등학교
S10,9022098,진동초등학교
S10,9091090,진례중학교
S10,9091054,진례초등학교
S10,9051058,진명여자중학교
S10,9111038,진목초등학교
S10,9010062,진서고등학교
S10,9051059,진서중학교
S10,9051042,진성초등학교
S10,9010063,진양고등학교
S10,9010227,진영고등학교
S10,9091055,진영금병초등학교
S10,9091056,진영대창초등학교
S10,9091057,진영대흥초등학교
S10,9091233,진영장등중학교
S10,9091232,진영장등초등학교
S10,9010226,진영제일고등학교
S10,9091208,진영중앙초등학교
S10,9091084,진영중학교
S10,9022158,진전중학교
S10,9022099,진전초등학교
S10,9181018,진정초등학교
S10,9010064,진주고등학교
S10,9010192,진주고등학교부설방송통신고등학교
S10,7006350,진주교육대학교부설초등학교
S10,9010147,진주기계공업고등학교
S10,9051060,진주남중학교
S10,9010109,진주동명고등학교
S10,9051061,진주동명중학교
S10,9051062,진주동중학교
S10,9051063,진주봉원중학교
S10,9010065,진주여자고등학교
S10,9051064,진주여자중학교
S10,9010177,진주외국어고등학교
S10,9010110,진주제일여자고등학교
S10,9051065,진주제일중학교
S10,9010279,진주중앙고등학교
S10,9051066,진주중앙중학교
S10,9051067,진주중학교
S10,9051137,진주중학교부설방송통신중학교
S10,9051124,진주초등학교
S10,9010201,진주혜광학교
S10,9010066,진해고등학교
S10,9022390,진해남산초등학교
S10,9022159,진해남중학교
S10,9022447,진해냉천중학교
S10,9022441,진해냉천초등학교
S10,9010265,진해세화여자고등학교
S10,9022467,진해신항중학교
S10,9022445,진해신항초등학교
S10,9010067,진해여자고등학교
S10,9022160,진해여자중학교
S10,9010320,진해용원고등학교
S10,9010252,진해중앙고등학교
S10,9022392,진해중앙초등학교
S10,9022161,진해중학교
S10,9051043,집현초등학교
S10,9191018,차황초등학교
S10,9211018,창남초등학교
S10,9010111,창녕고등학교
S10,9010253,창녕대성고등학교
S10,9141023,창녕성산초등학교
S10,9010570,창녕슈퍼텍고등학교
S10,9010254,창녕여자고등학교
S10,9141033,창녕여자중학교
S10,9010330,창녕옥야고등학교
S10,9141034,창녕옥야중학교
S10,9141027,창녕중학교
S10,9141024,창녕초등학교
S10,9022162,창덕중학교
S10,9211019,창동초등학교
S10,9022163,창북중학교
S10,9010255,창선고등학교
S10,9171028,창선중학교
S10,9171017,창선초등학교
S10,9010112,창신고등학교
S10,9022164,창신중학교
S10,9010113,창원경일고등학교
S10,9010297,창원경일여자고등학교
S10,9010114,창원고등학교
S10,9010183,창원공업고등학교
S10,9010429,창원과학고등학교
S10,9010151,창원기계공업고등학교
S10,9010115,창원남고등학교
S10,9010068,창원남산고등학교
S10,9022389,창원남산초등학교
S10,9022165,창원남중학교
S10,9010116,창원대산고등학교
S10,9022166,창원대산중학교
S10,9010309,창원대암고등학교
S10,9010503,창원동백학교
S10,9022167,창원동중학교
S10,9010293,창원명곡고등학교
S10,9010069,창원명지여자고등학교
S10,9010117,창원문성고등학교
S10,9010277,창원봉림고등학교
S10,9010698,창원북면고등학교
S10,9010261,창원사파고등학교
S10,9022168,창원상남중학교
S10,9022100,창원상남초등학교
S10,9010405,창원성민여자고등학교
S10,9010278,창원신월고등학교
S10,9022387,창원신월초등학교
S10,9010070,창원여자고등학교
S10,9022169,창원여자중학교
S10,9010569,창원예술학교
S10,9010262,창원용호고등학교
S10,9010071,창원중앙고등학교
S10,9010072,창원중앙여자고등학교
S10,9022170,창원중앙중학교
S10,9022171,창원중학교
S10,9010397,창원천광학교
S10,9022101,창원초등학교
S10,9010319,창원토월고등학교
S10,9022440,창원한들초등학교
S10,9111039,창호초등학교
S10,9151032,천성초등학교
S10,9051044,천전초등학교
S10,9010118,철성고등학교
S10,9161033,철성중학교
S10,9161019,철성초등학교
S10,9221021,청덕초등학교
S10,9101024,청도초등학교
S10,9181030,청암중학교
S10,9010328,초계고등학교
S10,9221028,초계중학교
S10,9221022,초계초등학교
S10,9221010,초계초등학교덕곡분교장
S10,9101025,초동초등학교
S10,9051122,초전초등학교
S10,9051045,촉석초등학교
S10,9081029,축동초등학교
S10,9010256,충렬여자고등학교
S10,9071048,충렬여자중학교
S10,9071030,충렬초등학교
S10,9071082,충무고등공민학교
S10,9010073,충무고등학교
S10,9051150,충무공초등학교
S10,9071042,충무여자중학교
S10,9071043,충무중학교
S10,9071031,충무초등학교
S10,9121016,칠곡초등학교
S10,9091058,칠산초등학교
S10,9131020,칠서초등학교
S10,9131021,칠서초등학교이룡분교장
S10,9131030,칠성중학교
S10,9010119,칠원고등학교
S10,9131031,칠원중학교
S10,9131022,칠원초등학교
S10,9111040,칠천초등학교
S10,9101026,태룡초등학교
S10,9010406,태봉고등학교
S10,9022172,토월중학교
S10,9022102,토월초등학교
S10,9010074,통영고등학교
S10,9010075,통영여자고등학교
S10,9071044,통영여자중학교
S10,9010348,통영잠포학교
S10,9071045,통영중앙중학교
S10,9071046,통영중학교
S10,9071032,통영초등학교
S10,9022173,팔룡중학교
S10,9022103,팔룡초등학교
S10,9051046,평거초등학교
S10,9151033,평산초등학교
S10,9022104,평산초등학교
