officeCode,schoolCode,schoolName
E10,7331192,인천병방초등학교
E10,7310455,인천보건고등학교
E10,7361036,인천봉수초등학교
E10,7361018,인천봉화초등학교
E10,7331024,인천부개서초등학교
E10,7331025,인천부개초등학교
E10,7331026,인천부곡초등학교
E10,7331027,인천부광초등학교
E10,7331028,인천부내초등학교
E10,7331029,인천부마초등학교
E10,7331030,인천부원초등학교
E10,7331031,인천부일초등학교
E10,7331032,인천부평남초등학교
E10,7331033,인천부평동초등학교
E10,7331034,인천부평북초등학교
E10,7331035,인천부평서초등학교
E10,7331193,인천부평초등학교
E10,7331194,인천부현동초등학교
E10,7331195,인천부현초등학교
E10,7310248,인천부흥고등학교
E10,7331036,인천부흥초등학교
E10,7361040,인천불로초등학교
E10,7310453,인천뷰티예술고등학교
E10,7310345,인천비즈니스고등학교
E10,7341223,인천사리울중학교
E10,7341220,인천사리울초등학교
E10,7310257,인천산곡고등학교
E10,7331037,인천산곡남초등학교
E10,7331038,인천산곡북초등학교
E10,7331039,인천산곡초등학교
E10,7310245,인천산업정보학교
E10,7321027,인천삼목초등학교
E10,7321061,인천삼목초등학교장봉분교장
E10,7331040,인천삼산초등학교
E10,7341033,인천상아초등학교
E10,7310342,인천상정고등학교
E10,7331071,인천상정중학교
E10,7331041,인천상정초등학교
E10,7341034,인천새말초등학교
E10,7341301,인천새봄초등학교
E10,7310193,인천생활과학고등학교
E10,7361041,인천서곶초등학교
E10,7321028,인천서림초등학교
E10,7341035,인천서면초등학교
E10,7331196,인천서운초등학교
E10,7341091,인천서창중학교
E10,7341036,인천서창초등학교
E10,7321029,인천서화초등학교
E10,7321030,인천서흥초등학교
E10,7310555,인천서희학교
E10,7361043,인천석남서초등학교
E10,7361105,인천석남중학교
E10,7361044,인천석남초등학교
E10,7321031,인천석암초등학교
E10,7341037,인천석정초등학교
E10,7341038,인천석천초등학교
E10,7341039,인천선학초등학교
E10,7310152,인천성동학교
E10,7341092,인천성리중학교
E10,7341040,인천성리초등학교
E10,7331197,인천성지초등학교
E10,7310369,인천세원고등학교
E10,7341041,인천소래초등학교
E10,7310592,인천소방고등학교
E10,7331198,인천소양초등학교
E10,7341308,인천송담초등학교
E10,7341042,인천송도초등학교
E10,7321032,인천송림초등학교
E10,7341253,인천송명초등학교
E10,7341313,인천송빛초등학교
E10,7341243,인천송원초등학교
E10,7321033,인천송월초등학교
E10,7341271,인천송일초등학교
E10,7310373,인천송천고등학교
E10,7341221,인천송천초등학교
E10,7321034,인천송현초등학교
E10,7321035,인천숭의초등학교
E10,7321036,인천승학초등학교
E10,7321037,인천신광초등학교
