officeCode,schoolCode,schoolName
M10,8092015,청천중학교
M10,8092035,청천초등학교
M10,8031016,청풍중학교
M10,8031037,청풍초등학교
M10,8071025,초강초등학교
M10,8081022,초평초등학교
M10,8071013,추풍령중학교
M10,8071026,추풍령초등학교
M10,8000074,충북고등학교
M10,8000127,충북공업고등학교
M10,8000238,충북공업고등학교공동실습소
M10,8000075,충북과학고등학교
M10,7003892,충북대학교사범대학부설고등학교
M10,7003891,충북대학교사범대학부설중학교
M10,8000237,충북반도체고등학교
M10,8000527,충북비즈니스고등학교
M10,8000384,충북산업과학고등학교
M10,8000335,충북상업정보고등학교
M10,8000383,충북생명산업고등학교
M10,8000310,충북에너지고등학교
M10,8000099,충북여자고등학교
M10,8011157,충북여자중학교
M10,8000076,충북예술고등학교
M10,8000549,충북온라인학교
M10,8000077,충북체육고등학교
M10,8081061,충북체육중학교
M10,8000100,충원고등학교
M10,8021036,충일중학교
M10,8000078,충주고등학교
M10,8000147,충주고등학교부설방송통신고등학교
M10,8000129,충주공업고등학교
M10,8021071,충주교현초등학교
M10,8021006,충주금릉초등학교
M10,8021072,충주남산초등학교
M10,8021142,충주남한강초등학교
M10,8021073,충주대림초등학교
M10,8021145,충주대소원중학교
M10,8021144,충주대소원초등학교
M10,8000202,충주대원고등학교
M10,8021037,충주미덕중학교
M10,8021038,충주북여자중학교
M10,8021074,충주삼원초등학교
M10,8000141,충주상업고등학교
M10,8021075,충주성남초등학교
M10,8000161,충주성모학교
M10,8000164,충주성심학교
M10,8000080,충주여자고등학교
M10,8021039,충주여자중학교
M10,8000081,충주예성여자고등학교
M10,8021040,충주예성여자중학교
M10,8021076,충주예성초등학교
M10,8021077,충주용산초등학교
M10,8000281,충주중산고등학교
M10,8021041,충주중앙중학교
M10,8021078,충주중앙초등학교
M10,8021134,충주중앙탑초등학교
M10,8021042,충주중학교
M10,8000378,충주혜성학교
M10,8021043,칠금중학교
M10,8021079,칠금초등학교
M10,8092016,칠성중학교
M10,8092037,칠성초등학교
M10,8021044,탄금중학교
M10,8021080,탄금초등학교
M10,8051022,탄부초등학교
M10,8051023,판동초등학교
M10,8051056,판동초등학교송죽분교장
M10,8101034,평곡초등학교
M10,8011206,풍광초등학교
M10,8101035,하당초등학교
M10,8000215,학력인정 예일미용고등학교
M10,8000309,학산고등학교
M10,8071008,학산중학교
M10,8071027,학산초등학교
M10,8081023,학성초등학교
M10,7003851,한국교원대학교부설고등학교
M10,7003850,한국교원대학교부설미호중학교
M10,7003849,한국교원대학교부설월곡초등학교
M10,8000287,한국바이오마이스터고등학교
M10,8000375,한국폴리텍다솜고등학교
M10,8000311,한국호텔관광고등학교
M10,8000269,한림디자인고등학교
M10,8011207,한벌초등학교
M10,8011208,한솔초등학교
M10,8031017,한송중학교
M10,8031038,한송초등학교
M10,8101014,한일중학교
M10,8081024,한천초등학교
M10,8011319,행정초등학교
M10,8011329,현도중학교
M10,8011320,현도초등학교
M10,8000102,형석고등학교
M10,8092018,형석중학교
M10,8031039,홍광초등학교
M10,8031040,화당초등학교
M10,8031041,화산초등학교
M10,8000082,황간고등학교
M10,8071028,황간초등학교
M10,8051024,회남초등학교
M10,8051010,회인중학교
M10,8051025,회인초등학교
M10,8000200,흥덕고등학교
M10,8011209,흥덕초등학교
